bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,J,J,J,J,J,J,J,J,D,J,J,J,J,J,J,J,J,J,J,J,J
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,G,G,G,G,G,D,G,G,D,D,D,D,D,D,D,D,D,D,F,D
H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,D,J,J,J
A,F,F,F,F,F,F,F,F,F,A,A,F,F,A,A,F,F,A,F,F,F
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,J,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,E,E,E,E,E,E,E,E,E,E,E,E,H,E,E,E,E,H,E,E
F,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,B,E,E,E,E,B,B,A,A,A,A,A,A,A,A,A,A
C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,E
F,C,C,C,C,C,C,C,C,C,C,F,C,C,C,C,C,C,C,C,C,C
G,D,G,G,D,D,D,D,G,D,D,D,D,D,D,D,D,D,D,D,D,D
H,E,E,H,H,H,H,H,H,H,H,H,H,H,H,E,H,H,H,H,H,H
I,G,G,G,G,G,I,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,J,J,J,J,J,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,H,C,H,H,H
D,G,G,G,G,G,G,G,G,G,D,G,D,D,G,D,D,G,G,D,D,D
E,H,H,H,H,H,H,E,E,E,E,E,E,E,I,D,H,H,E,H,H,H
F,J,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,F,F,F
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,F,D,B,D,D,B,A,A,D,D,A,A,A,D,D,D,D,A,D,A,D
C,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,F,D,D,F,D,D,F,D,F,D,D,F,D,D,D,D,D,D,D
G,J,J,G,G,G,G,G,G,G,G,G,G,G,G,G,J,J,G,G,J,J
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,I,I,I,I,I,I,I,D,I,I,I,I,I,I,E,I,I,I,E
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,I,H,H,H,H,H,I,H,J,I,H,J,H,J,J,H,H,J
B,I,B,B,B,A,B,B,A,A,B,A,A,A,B,B,B,A,B,A,A,B
C,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,G
H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,J,E,E,J,J,J,J,J,J,J,J,J,J,J,E,E,E,E,J
A,H,H,H,H,H,H,H,H,H,H,E,J,J,J,J,J,A,B,B,J,J
B,H,E,E,H,H,E,E,E,E,E,E,H,E,E,E,E,E,E,E,E,H
C,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,J,I,I,H,H,H,H,H,H,I,J,J,J,J,J,J,J,J,J,J,J
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,G,G,G,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,D,D,D,D,A,D,D,D,A,A,A,A,A,A,A,A,A,A
B,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,F,E,E,F,C,F,F,C,C,C,B,C,C,C,C,A,F,C,C,F,C
C,E,E,I,E,I,A,E,A,E,I,I,A,E,E,E,F,E,E,A,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,F,E,E,E,E,E,E,E,E,E,E
J,D,D,D,J,J,J,J,J,J,D,J,J,J,J,D,D,D,D,D,D,D
A,H,E,E,E,E,E,E,A,E,A,A,A,A,E,E,E,A,A,A,A,A
B,H,B,B,H,H,B,H,B,H,H,H,H,H,H,H,H,B,H,H,H,H
C,I,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,A,A,A
D,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,I,I,D
E,H,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,E,D,D
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,I,J,J,I,J,J,J,J,J,J,J,J,J,J,J
J,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,H,H,I,C,C,C,C,C,C,C,C,C,C,A,C,C,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,J,J,E,J,E,E,E,C,J,J,C,C,C,C,C,J,C,C,J,J
E,F,F,F,F,F,F,E,E,F,F,F,F,F,E,E,F,E,E,E,F,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,G,G,G,G,G,I,G,I,I,I,I,I,I,I,I,I,I,I,I
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J
A,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,E,E,E,E,E,E,B,B,E,E,E,E,E,E,E,B,E,B,B
C,B,B,C,C,C,C,C,C,C,C,J,J,J,J,J,B,C,B,J,J,J
D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,J
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,F,G,G,F,F
H,E,H,H,H,H,E,H,H,E,H,H,E,E,H,E,E,E,E,E,E,E
I,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,J,B,J,C,B,B,B,B,B,B,B,B,B,B,B,B,C,B,C,C,B
C,I,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,E,B
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,F,F,F,F,F,F,F,E,F,E,E,E,E,E,E,E,E,E,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,H,H,H,H,H,H,H,I,I,H,H,H,H,H,H,H,H,H,H
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,J,J,J,J,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,E,A
B,E,E,E,E,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,E,E,E,E,E,E,E,E,E,E,E,H,H,E,H,H,E,H,H
F,I,G,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,F,F,F,F
G,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,I,I,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,E,E,J,J,G,F,F,J,F,F,F,E,A,A,F,A,F,F
B,I,F,F,F,F,F,F,F,C,F,F,C,C,C,C,C,C,C,C,C,C
C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,E,E,E,E,E,E,J,E,J,J,J,J,J,J,J,J,J,J
F,I,F,I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,D,D,D,D,G,G,D,G,G,G,G,G,D,D,D,D,D,D,D,D,D
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,F,C,A,A,A,A,A,A,F,C,A,A,A,A,A,A,A,A
B,D,G,G,G,G,G,D,G,G,G,G,G,G,G,G,G,G,G,G,G,G
C,F,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,H,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,E,E
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,D
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,J,J,G,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,J,J,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,J,A
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,G
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,J,G,G,G,G
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,D,D,D,H
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,D,E,E,E,E,E,E,D,D,D,D,D,D,D,D
F,E,F,F,F,F,F,E,E,F,F,E,E,E,E,F,E,E,E,E,E,E
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,F
H,I,I,I,I,I,I,I,I,I,H,H,I,H,G,G,G,G,G,I,G,G
I,G,G,I,I,G,G,I,I,G,I,I,G,I,G,G,G,G,I,I,G,I
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J,I
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,J,E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,I,I,I,I,I,I,E,I,I,E,E,I,E,E,J,E,J,E,E
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A
B,I,I,J,J,J,J,J,B,J,J,J,J,J,J,J,J,J,J,J,J,J
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,A
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E
G,I,I,I,G,A,G,G,A,G,G,I,G,G,G,G,G,G,G,A,A,I
H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,I,I,I,I,C,C,I,C,C,C,C,C,C,C,C,C,C,A,A,A,A
C,J,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C
F,J,J,J,J,F,J,F,F,J,J,F,J,J,J,J,J,J,J,J,J,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,J,J,J,J,J,J,J,J,J,I,J,I,J,J,J,J,J,J,J,J,J
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,D,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,B,C,C,A,C
C,J,J,J,J,J,J,J,J,J,C,C,J,J,J,J,J,J,J,J,J,J
D,D,E,E,D,E,D,D,D,D,E,E,E,D,E,D,E,D,H,E,H,H
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,G,G,G,G,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,E,E,E,E,E,E,E,E,E,E,E,J,J,J,J,E,E,E,E
A,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D
D,G,G,G,D,D,D,D,D,D,D,D,D,E,E,E,E,E,G,D,D,D
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,D,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,F,E,F
G,D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,E,D,D
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,E,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,B,B,B,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,A,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,H,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,H,H,H,H,H,F,F,F,F,F,F,F,F,F,F,H,H,E,E,E
G,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,E,E,E,E,E,E,E,E,E,E,H,E,E,E,E,E,E,E,E
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,D,D,E,E,D,D,D,D,A,A,D,A,A,A,A,A,D,A,D
B,J,J,J,J,J,J,J,J,J,J,B,B,J,B,A,J,A,A,A,A,A
C,D,D,D,D,C,D,D,C,C,C,C,D,D,D,C,D,A,D,D,A,A
D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,G,G,J,G,G,G,G,G,G,G,G,J,J,J,J,J,J,J,J
H,E,H,H,H,H,H,H,H,H,H,H,H,E,E,E,E,E,E,E,E,E
I,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,F,B,B,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,E,F,F,F,J,F,F,F,E,J
G,F,G,G,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F,F,F,F
H,E,H,H,H,H,H,H,H,H,H,H,E,H,H,H,E,H,E,H,E,E
I,E,I,I,I,J,I,J,J,I,J,I,I,I,I,I,I,I,J,J,J,J
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,D,D,D,D
B,E,E,B,B,B,B,E,B,B,B,E,E,E,E,E,E,E,E,E,E,E
C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,J,J,J,J,J,J,J,J,G,J,J,J,J,J,J,J,J
H,J,J,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,J,A
B,I,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A
C,D,D,D,D,D,D,D,D,C,C,D,D,D,C,A,A,A,A,A,A,A
D,E,E,E,D,D,D,D,D,E,D,D,D,D,D,E,D,E,D,D,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J,J,J
I,E,E,I,E,E,I,E,E,E,E,E,E,I,E,E,E,E,E,E,E,E
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,A,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D
B,H,H,H,H,H,H,H,E,E,E,E,E,E,C,E,E,F,J,A,H,A
C,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C
D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I,I
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,H,H,H,H,H,H,H,H,G,G,G,A,C,C,G,A,A,A,A,A,A
C,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,H,H,G,H,D,D,D,D,D,D,D,D,D,D,A,A,H,A,A,A,A
E,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,E,G,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,D,D,G,G,D,G,G,G,G,G,G,G,G,D,D,D,D,D,D,D,D
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,A,D,D,D,D
B,G,G,B,B,B,B,B,B,B,G,G,G,H,G,G,G,B,G,B,B,B
C,H,H,H,H,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A,A
D,F,F,D,D,D,D,D,F,D,D,D,D,D,D,F,C,D,F,F,F,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,E,E,F,F,E,E,E,E,E,E,E,E,E,E,E,E
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,I,I,I,I,E,E,E,E,I,I,I,E,I,E,E,E,E,E,E
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
